date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:22:07	563893/563893	---MCZ	200	added ('OK')	text/html	date:Mon,%2021%20Feb%202022%2003:22:05%20GMT	https://lakathybill.wixsite.com/kathybill/sculpture	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/sculpture.html	(from https://lakathybill.wixsite.com/kathybill)
21:22:08	1554/1554	---M--	200	added ('OK')	image/png	date:Mon,%2021%20Feb%202022%2003:22:07%20GMT	https://static.wixstatic.com/media/10d47f60fc07b2f73e3df9ed47e5d4b0.png/v1/fill/w_30,h_30,al_c,usm_0.66_1.00_0.01,blur_3,enc_auto/10d47f60fc07b2f73e3df9ed47e5d4b0.png	C:/My%20Web%20Sites/kathys%20website/static.wixstatic.com/media/10d47f60fc07b2f73e3df9ed47e5d4b0.png/v1/fill/w_30,h_30,al_c,usm_0.66_1.00_0.01,blur_3,enc_auto/10d47f60fc07b2f73e3df9ed47e5d4b0.png	(from https://lakathybill.wixsite.com/kathybill)
21:22:09	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:09%20GMT	https://lakathybill.wixsite.com/kathybill/47b73115.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/47b73115.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:09%20GMT	https://lakathybill.wixsite.com/kathybill/1a3ca2ee.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/1a3ca2ee.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:10	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:10%20GMT	https://lakathybill.wixsite.com/kathybill/16e44c05.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/16e44c05.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:11	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:11%20GMT	https://lakathybill.wixsite.com/kathybill/6ac53ab7.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/6ac53ab7.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:11%20GMT	https://lakathybill.wixsite.com/kathybill/02595569.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/02595569.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:12	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:12%20GMT	https://lakathybill.wixsite.com/kathybill/e5861f41.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/e5861f41.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:13%20GMT	https://lakathybill.wixsite.com/kathybill/c53e42d7.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/c53e42d7.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:13	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:13%20GMT	https://lakathybill.wixsite.com/kathybill/da6c52cb.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/da6c52cb.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:14	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:14%20GMT	https://lakathybill.wixsite.com/kathybill/3d2759f7.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/3d2759f7.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:15	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:15%20GMT	https://lakathybill.wixsite.com/kathybill/960c3a88.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/960c3a88.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:15	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:15%20GMT	https://lakathybill.wixsite.com/kathybill/390543ac.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/390543ac.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:16	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:16%20GMT	https://lakathybill.wixsite.com/kathybill/ad7057f7.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/ad7057f7.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:17	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:16%20GMT	https://lakathybill.wixsite.com/kathybill/7d94280d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/7d94280d.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:17	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:17%20GMT	https://lakathybill.wixsite.com/kathybill/f36661fb.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/f36661fb.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:18	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:18%20GMT	https://lakathybill.wixsite.com/kathybill/aa613bd1.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/aa613bd1.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:18	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:18%20GMT	https://lakathybill.wixsite.com/kathybill/22ef40bf.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/22ef40bf.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:19	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:19%20GMT	https://lakathybill.wixsite.com/kathybill/6daaad8b.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/6daaad8b.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:20	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:19%20GMT	https://lakathybill.wixsite.com/kathybill/bf91693c.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/bf91693c.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:20	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:20%20GMT	https://lakathybill.wixsite.com/kathybill/b4ae8803.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/b4ae8803.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:21	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:21%20GMT	https://lakathybill.wixsite.com/kathybill/62ccedec.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/62ccedec.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:21	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:21%20GMT	https://lakathybill.wixsite.com/kathybill/ae08c227.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/ae08c227.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:22%20GMT	https://lakathybill.wixsite.com/kathybill/11f27093.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/11f27093.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:22	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:22%20GMT	https://lakathybill.wixsite.com/kathybill/9b155e90.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/9b155e90.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:24	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:23%20GMT	https://lakathybill.wixsite.com/kathybill/4ec2545d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/4ec2545d.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:24%20GMT	https://lakathybill.wixsite.com/kathybill/1bbe301d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/1bbe301d.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:25	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:25%20GMT	https://lakathybill.wixsite.com/kathybill/e78a13b3.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/e78a13b3.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:25%20GMT	https://lakathybill.wixsite.com/kathybill/b604fd33.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/b604fd33.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:26	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:26%20GMT	https://lakathybill.wixsite.com/kathybill/48c6d58d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/48c6d58d.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:27	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:27%20GMT	https://lakathybill.wixsite.com/kathybill/439c90c8.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/439c90c8.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:27	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:27%20GMT	https://lakathybill.wixsite.com/kathybill/cd69f57c.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/cd69f57c.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:28	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:28%20GMT	https://lakathybill.wixsite.com/kathybill/bc223d50.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/bc223d50.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:28	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:28%20GMT	https://lakathybill.wixsite.com/kathybill/bc2466c0.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/bc2466c0.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:29	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:29%20GMT	https://lakathybill.wixsite.com/kathybill/5d7b6bbf.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/5d7b6bbf.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:30	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:30%20GMT	https://lakathybill.wixsite.com/kathybill/3fdab364.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/3fdab364.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:30	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:30%20GMT	https://lakathybill.wixsite.com/kathybill/20d93486.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/20d93486.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:31	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:31%20GMT	https://lakathybill.wixsite.com/kathybill/9692b4a8.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/9692b4a8.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:32	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:31%20GMT	https://lakathybill.wixsite.com/kathybill/914012ea.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/914012ea.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:32	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:32%20GMT	https://lakathybill.wixsite.com/kathybill/ffa0eb8f.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/ffa0eb8f.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:33	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:32%20GMT	https://lakathybill.wixsite.com/kathybill/fe8be6d6.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/fe8be6d6.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:33	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:33%20GMT	https://lakathybill.wixsite.com/kathybill/a28cca36.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/a28cca36.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:34	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:33%20GMT	https://lakathybill.wixsite.com/kathybill/02b07b80.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/02b07b80.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:34	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:34%20GMT	https://lakathybill.wixsite.com/kathybill/265e9a4a.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/265e9a4a.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:35	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:35%20GMT	https://lakathybill.wixsite.com/kathybill/ff342417.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/ff342417.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:35	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:35%20GMT	https://lakathybill.wixsite.com/kathybill/2a1582d7.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/2a1582d7.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:36	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:36%20GMT	https://lakathybill.wixsite.com/kathybill/eb321d93.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/eb321d93.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:36	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:36%20GMT	https://lakathybill.wixsite.com/kathybill/06cfef68.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/06cfef68.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:37%20GMT	https://lakathybill.wixsite.com/kathybill/49a18e23.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/49a18e23.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:37	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:37%20GMT	https://lakathybill.wixsite.com/kathybill/2467b183.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/2467b183.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:38%20GMT	https://lakathybill.wixsite.com/kathybill/f9fd7cbe.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/f9fd7cbe.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:38	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:38%20GMT	https://lakathybill.wixsite.com/kathybill/e142d0f4.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/e142d0f4.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:39%20GMT	https://lakathybill.wixsite.com/kathybill/96a73741.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/96a73741.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:39	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:39%20GMT	https://lakathybill.wixsite.com/kathybill/4c758e80.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/4c758e80.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:40%20GMT	https://lakathybill.wixsite.com/kathybill/44b62fdc.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/44b62fdc.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:40	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:40%20GMT	https://lakathybill.wixsite.com/kathybill/7f8c7c3e.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/7f8c7c3e.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:41	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:41%20GMT	https://lakathybill.wixsite.com/kathybill/fbbc0ea4.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/fbbc0ea4.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:41%20GMT	https://lakathybill.wixsite.com/kathybill/5d29307d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/5d29307d.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:42	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:42%20GMT	https://lakathybill.wixsite.com/kathybill/85af43ab.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/85af43ab.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:46	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:43%20GMT	https://lakathybill.wixsite.com/kathybill/7010eb60.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/7010eb60.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:47	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:47%20GMT	https://lakathybill.wixsite.com/kathybill/63767dfb.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/63767dfb.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:47	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:47%20GMT	https://lakathybill.wixsite.com/kathybill/6ea7cb26.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/6ea7cb26.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:48	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:48%20GMT	https://lakathybill.wixsite.com/kathybill/5af11dd2.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/5af11dd2.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:49	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:48%20GMT	https://lakathybill.wixsite.com/kathybill/2a453020.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/2a453020.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:49	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:49%20GMT	https://lakathybill.wixsite.com/kathybill/f4335005.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/f4335005.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:50	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:50%20GMT	https://lakathybill.wixsite.com/kathybill/566bec70.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/566bec70.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:50	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:50%20GMT	https://lakathybill.wixsite.com/kathybill/fc40122e.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/fc40122e.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:51	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:50%20GMT	https://lakathybill.wixsite.com/kathybill/45242c23.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/45242c23.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:51	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:51%20GMT	https://lakathybill.wixsite.com/kathybill/0efca64c.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/0efca64c.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:52	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:52%20GMT	https://lakathybill.wixsite.com/kathybill/42ccdc69.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/42ccdc69.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:52	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:52%20GMT	https://lakathybill.wixsite.com/kathybill/4ea3b970.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/4ea3b970.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:53	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:52%20GMT	https://lakathybill.wixsite.com/kathybill/0ee85551.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/0ee85551.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:53	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:53%20GMT	https://lakathybill.wixsite.com/kathybill/085f85ee.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/085f85ee.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:54	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:53%20GMT	https://lakathybill.wixsite.com/kathybill/fc21aae5.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/fc21aae5.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:54	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:54%20GMT	https://lakathybill.wixsite.com/kathybill/641eb53d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/641eb53d.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:55	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:55%20GMT	https://lakathybill.wixsite.com/kathybill/cabcae51.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/cabcae51.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:56	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:55%20GMT	https://lakathybill.wixsite.com/kathybill/b66c178d.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/b66c178d.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:56	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:56%20GMT	https://lakathybill.wixsite.com/kathybill/c7fdedca.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/c7fdedca.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
21:22:57	2936/2936	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2021%20Feb%202022%2003:22:57%20GMT	https://lakathybill.wixsite.com/kathybill/ce9dcea4.min.css	C:/My%20Web%20Sites/kathys%20website/lakathybill.wixsite.com/kathybill/ce9dcea4.min.css	(from https://lakathybill.wixsite.com/kathybill/the-other-place)
